chr	pos	strand	ratio
chr12	118124512	-	0.5
chr12	118128073	-	0.666666667
chr12	118128100	-	0.666666667
chr12	118143301	+	0.333333334
chr12	118143406	+	0.333333333
chr12	118356432	-	0.5
chr12	118365349	-	0.5
chr12	119717150	-	0.416666667
chr12	119827576	-	0.5
chr12	119827637	-	0.333333334
chr12	119827710	-	0.666666667
chr12	119849887	-	0.5
chr12	119854246	-	1
chr12	120169139	-	1
chr12	120169174	-	0.692640693
chr12	120201953	+	0.5
chr12	120201954	+	0.5
chr12	120208167	+	0.333333333
chr12	120233445	-	1
chr12	120343995	-	0.333333333
chr12	120451577	+	0.5
chr12	120451580	+	0.5
chr12	120451662	+	0.25
chr12	120452893	+	0.5
chr12	120460750	+	0.280367779
chr12	120460911	+	0.843104179
chr12	120461196	+	0.243508772
chr12	120461208	+	0.819225765
chr12	120461272	+	0.650516688
chr12	120488942	-	0.25
chr12	120513565	-	1
chr12	120526745	-	1
chr12	120527289	-	0.5
chr12	120527290	-	0.333333333
chr12	120527317	-	0.5
chr12	120527354	-	1
chr12	120527360	-	1
chr12	120648647	+	1
chr12	120648652	+	1
chr12	120735065	+	0.5
chr12	120867477	-	1
chr12	121008338	-	0.5
chr12	121210705	+	0.111111111
chr12	121214055	+	1
chr12	121214152	+	0.166666667
chr12	121214885	+	0.5
chr12	121215537	+	1
chr12	121221202	+	1
chr12	121224482	+	1
chr12	121242259	-	0.5
chr12	121243212	-	0.5
chr12	121243303	-	0.25
chr12	121258980	-	1
chr12	121258981	-	1
chr12	121259961	-	1
chr12	121262412	-	0.5
chr12	121284423	-	0.142857143
chr12	121286989	-	0.111111111
chr12	121287719	-	0.333333333
chr12	121287776	-	0.5
chr12	121292333	-	1
chr12	121292402	-	0.177777778
chr12	121293201	-	0.2
chr12	121313243	-	0.444444444
chr12	121314287	-	0.19047619
chr12	121314763	-	0.166666667
chr12	121314906	-	0.422222222
chr12	121317524	-	0.5
chr12	121317525	-	0.5
chr12	121317527	-	0.5
chr12	121331976	-	0.208333333
chr12	121332108	-	0.4
chr12	121332244	-	0.385185185
chr12	121332249	-	0.133333333
chr12	121332965	-	0.746031746
chr12	121333192	-	0.166666667
chr12	121333194	-	0.3
chr12	121333204	-	0.133333333
chr12	121334016	-	0.222222222
chr12	121334017	-	0.277777778
chr12	121334159	-	0.111111111
chr12	121334222	-	0.194444444
chr12	121334265	-	0.333333333
chr12	121334272	-	0.333333333
chr12	121335262	-	0.301587301
chr12	121335439	-	0.458333333
chr12	121335441	-	0.333333333
chr12	121340235	-	0.333333333
chr12	121351515	-	0.166666667
chr12	121403141	+	0.111111111
chr12	121404144	+	0.5
chr12	121404275	+	0.666666667
chr12	121404526	+	0.166666667
chr12	121414898	+	0.166666667
chr12	121424530	+	0.188888889
chr12	121424650	+	0.5
chr12	121424675	+	0.177777778
chr12	121425101	+	0.444444444
chr12	121425892	+	0.5
chr12	121425896	+	0.125
chr12	121425906	+	0.625
chr12	121426495	+	0.333333333
chr12	121427296	+	0.333333334
chr12	121427351	+	0.111111111
chr12	121427352	+	0.111111111
chr12	121427366	+	0.5
chr12	121427371	+	0.5
chr12	121428292	+	0.111111111
chr12	121428293	+	0.333333333
chr12	121462631	-	0.25
chr12	121584575	+	1
chr12	121587076	+	0.4
chr12	121642463	+	0.111111111
chr12	121714334	+	0.266666667
chr12	121715120	+	0.111111111
chr12	121715184	+	0.166666667
chr12	121715185	+	0.166666667
chr12	121715188	+	0.133333333
chr12	121716032	+	0.122222222
chr12	121716265	+	0.222222222
chr12	121716835	+	0.166666667
chr12	121717677	+	0.266666667
chr12	121717679	+	0.35
chr12	121717758	+	0.166666667
chr12	121718282	+	0.111111111
chr12	121718385	+	0.166666667
chr12	121718386	+	0.166666667
chr12	121718431	+	0.232323232
chr12	121718455	+	0.222222222
chr12	121719406	+	0.444444444
chr12	121719434	+	0.25
chr12	121719435	+	0.248484848
chr12	121719436	+	0.238095238
chr12	121719505	+	0.65
chr12	121719506	+	0.65
chr12	121719751	+	0.666666667
chr12	121719794	+	0.166666667
chr12	121719795	+	0.666666667
chr12	121720481	+	0.25
chr12	121720500	+	0.214285714
chr12	121720519	+	0.416666667
chr12	121720560	+	0.111111111
chr12	121720631	+	0.111111111
chr12	121721889	+	0.333333333
chr12	121721909	+	0.5
chr12	121722063	+	0.333333333
chr12	121722282	+	0.583333334
chr12	121722296	+	0.25
chr12	121722313	+	0.433333334
chr12	121723237	+	0.111111111
chr12	121724817	+	0.333333333
chr12	121725981	+	0.194444444
chr12	121728133	+	0.111111111
chr12	121728234	+	0.444444444
chr12	121729544	+	0.142857143
chr12	121730405	+	0.166666667
chr12	121731351	+	1
chr12	121731352	+	1
chr12	121731435	+	0.523809524
chr12	121731990	+	0.166666667
chr12	121732725	+	0.1
chr12	121732813	+	1
chr12	121732858	+	0.666666667
chr12	121733506	+	0.555555556
chr12	121733638	+	0.111111111
chr12	121734704	+	0.333333333
chr12	121735065	+	0.333333334
chr12	121735075	+	0.333333334
chr12	121735498	+	0.416666667
chr12	121735499	+	0.416666667
chr12	121735503	+	0.416666667
chr12	121735659	+	0.166666667
chr12	121736244	+	0.388888889
chr12	121736619	+	0.333333333
chr12	121736650	+	0.5
chr12	121736653	+	0.25
chr12	121736654	+	0.25
chr12	121737732	+	0.111111111
chr12	121737819	+	0.166666667
chr12	121738986	+	0.111111111
chr12	121739029	+	0.305555556
chr12	121739064	+	0.416666667
chr12	121739573	+	0.166666667
chr12	121739638	+	0.666666667
chr12	121739988	+	0.25
chr12	121740298	+	0.166666667
chr12	121740299	+	0.166666667
chr12	121757998	+	0.333333333
chr12	121758058	+	0.325
chr12	121762187	+	0.333333333
chr12	121776917	+	0.293345543
chr12	121776927	+	0.19486532
chr12	121777049	+	0.232535885
chr12	121777085	+	0.180668016
chr12	121777095	+	0.437037037
chr12	121777152	+	0.236589069
chr12	121777155	+	0.171929825
chr12	121777222	+	0.144588524
chr12	121778197	+	0.185185185
chr12	121778219	+	0.357142857
chr12	121778241	+	0.111111111
chr12	121778265	+	0.492063492
chr12	121778330	+	0.433760684
chr12	121778340	+	0.367795603
chr12	121778344	+	0.523569024
chr12	121778376	+	0.303030303
chr12	121780157	+	0.217948718
chr12	121780158	+	0.213675214
chr12	121780187	+	0.244444444
chr12	121780237	+	0.355555556
chr12	121906898	+	0.25
chr12	121907981	+	0.5
chr12	121910179	+	1
chr12	121914665	+	0.333333333
chr12	122034697	+	0.444444444
chr12	122037563	+	0.166666667
chr12	122047403	+	0.5
chr12	122066188	+	0.166666667
chr12	122066193	+	0.444444444
chr12	122212115	-	0.25
chr12	122219751	-	0.5
chr12	122220543	-	1
chr12	122221624	-	0.5
chr12	122231900	-	1
chr12	122253875	-	1
chr12	122253926	-	0.4
chr12	122254610	-	1
chr12	122254834	-	0.333333334
chr12	122254968	-	0.5
chr12	122255968	-	0.25
chr12	122256029	-	0.888888889
chr12	122258859	-	0.5
chr12	122260372	-	0.166666667
chr12	122260373	-	0.5
chr12	122260558	-	0.833333334
chr12	122404781	-	1
chr12	122412142	-	1
chr12	122472372	-	1
chr12	122472482	-	0.133333333
chr12	122472560	-	0.142857143
chr12	122472712	-	0.833333334
chr12	122486327	-	0.333333333
chr12	122486765	-	0.444444445
chr12	122488123	-	0.125
chr12	122488771	-	0.5
chr12	122564077	+	1
chr12	122564211	+	0.5
chr12	122575140	+	0.75
chr12	122576343	+	0.5
chr12	122576426	+	0.75
chr12	122596317	+	0.333333333
chr12	122596721	+	0.1
chr12	122596757	+	0.666666667
chr12	122596762	+	0.5
chr12	122758211	+	0.333333333
chr12	122758272	+	0.5
chr12	122758543	+	0.555555556
chr12	122758623	+	0.433333333
chr12	122759453	+	0.15
chr12	122759636	+	0.206349206
chr12	122869716	-	0.25
chr12	122878820	-	0.25
chr12	122939804	-	0.5
chr12	122939805	-	0.166666667
chr12	122939811	-	1
chr12	122939865	-	0.5
chr12	122959035	-	0.333333333
chr12	123158483	-	0.928571429
chr12	123158489	-	0.357142857
chr12	123169245	-	1
chr12	123169686	-	0.166666667
chr12	123169765	-	0.166666667
chr12	123184703	-	0.25
chr12	123190357	-	0.5
chr12	123190358	-	0.666666667
chr12	123203781	-	0.121693122
chr12	123203786	-	0.411111111
chr12	123203822	-	0.216666667
chr12	123204775	-	0.111111111
chr12	123204812	-	0.333333333
chr12	123205380	-	0.111111111
chr12	123207682	-	0.166666667
chr12	123208413	-	0.142857143
chr12	123208415	-	0.142857143
chr12	123208968	-	0.125
chr12	123209070	-	0.333333333
chr12	123209110	-	0.111111111
chr12	123209603	-	0.214285715
chr12	123209683	-	0.25
chr12	123209931	-	0.166666667
chr12	123212628	-	0.5
chr12	123212629	-	0.5
chr12	123212635	-	0.333333334
chr12	123213024	-	0.25
chr12	123213060	-	0.266666667
chr12	123213539	-	0.5
chr12	123216942	-	0.5
chr12	123217283	-	0.25
chr12	123217425	-	0.5
chr12	123218622	-	0.25
chr12	123224246	-	0.416666667
chr12	123225271	-	1
chr12	123228525	-	1
chr12	123235877	+	0.666666667
chr12	123235878	+	0.666666667
chr12	123237013	+	0.166666667
chr12	123240100	+	0.333333333
chr12	123255650	+	0.111111111
chr12	123301187	-	0.5
chr12	123323418	-	0.25
chr12	123352936	-	1
chr12	123359103	-	0.333333333
chr12	123359206	-	0.5
chr12	123360530	-	0.5
chr12	123411797	-	0.75
chr12	123413177	-	0.5
chr12	123459039	+	0.133333333
chr12	123459602	+	0.111111111
chr12	123459667	+	0.5
chr12	123464449	+	0.666666667
chr12	123475976	-	0.5
chr12	123475977	-	0.75
chr12	123505366	-	1
chr12	123505867	-	1
chr12	123515131	-	0.5
chr12	123515587	-	0.5
chr12	123515588	-	0.6
chr12	123515614	-	0.125
chr12	123515655	-	0.666666667
chr12	123515723	-	0.111111111
chr12	123515790	-	0.476190476
chr12	123515791	-	0.365079365
chr12	123515912	-	0.5
chr12	123515922	-	0.5
chr12	123515926	-	0.5
chr12	123516939	-	0.142857143
chr12	123516953	-	0.142857143
chr12	123517501	-	0.133333333
chr12	123517559	-	0.102564103
chr12	123517649	-	0.925925926
chr12	123518301	-	0.222222222
chr12	123518339	-	0.166666667
chr12	123518385	-	0.261904762
chr12	123518395	-	0.452380952
chr12	123518431	-	0.181818182
chr12	123520342	-	0.366666667
chr12	123520393	-	0.25
chr12	123520395	-	0.25
chr12	123520408	-	0.25
chr12	123520447	-	0.722222222
chr12	123520450	-	0.444444445
chr12	123520451	-	0.222222222
chr12	123520476	-	0.333333333
chr12	123520477	-	0.555555556
chr12	123520483	-	0.833333333
chr12	123520497	-	0.133333333
chr12	123520512	-	0.133333333
chr12	123520513	-	0.25
chr12	123521803	-	0.333333333
chr12	123521808	-	0.682539682
chr12	123521833	-	0.15
chr12	123521865	-	0.866666667
chr12	123521943	-	0.833333334
chr12	123521973	-	0.316666667
chr12	123522686	-	0.30952381
chr12	123522691	-	0.222222222
chr12	123522721	-	0.5
chr12	123525049	-	0.166666667
chr12	123525248	-	0.333333333
chr12	123525320	-	0.222222222
chr12	123525355	-	0.694444444
chr12	123525618	-	0.5
chr12	123525787	-	0.2
chr12	123526140	-	0.380952381
chr12	123526246	-	0.5
chr12	123527207	-	0.2
chr12	123527521	-	0.244444444
chr12	123528184	-	0.888888889
chr12	123528276	-	0.533333333
chr12	123528524	-	0.25
chr12	123528632	-	1
chr12	123529456	-	0.5
chr12	123529495	-	0.333333333
chr12	123529504	-	0.333333333
chr12	123529549	-	0.777777778
chr12	123529550	-	0.5
chr12	123529632	-	0.333333334
chr12	123529672	-	0.222222222
chr12	123529692	-	0.222222222
chr12	123529791	-	0.433333333
chr12	123529792	-	0.433333333
chr12	123529843	-	0.305555556
chr12	123530226	-	0.166666667
chr12	123530231	-	0.166666667
chr12	123530232	-	0.166666667
chr12	123530303	-	0.166666667
chr12	123530339	-	0.266666667
chr12	123530343	-	0.133333333
chr12	123530345	-	0.355555556
chr12	123530362	-	0.4
chr12	123530385	-	0.25
chr12	123530389	-	0.25
chr12	123530416	-	0.333333333
chr12	123576635	-	0.5
chr12	123578945	-	0.5
chr12	123604151	+	0.197802198
chr12	123625337	-	0.247619048
chr12	123661548	+	0.284520004
chr12	123920366	-	1
chr12	123927103	-	1
chr12	123927111	-	1
chr12	123927284	-	0.5
chr12	123927300	-	0.5
chr12	123927306	-	1
chr12	123979754	+	0.111111111
chr12	124527149	-	0.5
chr12	124527981	-	0.666666667
chr12	124527994	-	0.222222222
chr12	124528046	-	0.5
chr12	124552137	-	0.5
chr12	124552238	-	0.25
chr12	124783316	-	0.592592593
chr12	124783357	-	0.416666667
chr12	124783645	-	0.333333333
chr12	124834861	-	0.666666667
chr12	124835337	-	0.333333334
chr12	124835366	-	0.1
chr12	124840381	-	0.375
chr12	124840382	-	0.125
chr12	124851839	-	0.5
chr12	124853614	-	1
chr12	124859013	-	0.2
chr12	124859338	-	0.5
chr12	124860054	-	0.222222222
chr12	124997355	+	0.166666667
chr12	124998462	+	0.5
chr12	125001439	+	0.125
chr12	125001502	+	0.166666667
chr12	125003736	+	0.166666667
chr12	125003788	+	0.111111111
chr12	125012962	+	0.25
chr12	125022627	+	0.25
chr12	125027396	+	0.206349206
chr12	125027412	+	0.621286121
chr12	125027414	+	0.273600669
chr12	125027415	+	0.171052632
chr12	125027483	+	0.481203008
chr12	125027486	+	0.165242165
chr12	125027488	+	0.240740741
chr12	125027627	+	0.181657848
chr12	125027853	+	0.349206349
chr12	125027854	+	0.666666667
chr12	125027861	+	1
chr12	125027863	+	0.166666667
chr12	125027894	+	1
chr12	12545405	-	0.5
chr12	12555989	-	1
chr12	12558450	-	0.333333333
chr12	12728067	+	0.333333333
chr12	12728205	+	0.5
chr12	12728404	+	0.666666667
chr12	12742564	+	0.5
chr12	12767055	+	0.833333334
chr12	129383666	-	1
chr12	130792199	-	0.333333333
chr12	130794574	-	0.111111111
chr12	130795645	-	0.666666667
chr12	130811965	-	0.222222222
chr12	130811993	-	0.333333333
chr12	131728720	+	1
chr12	131728829	+	0.333333333
chr12	131729255	+	0.62962963
chr12	131741454	+	0.5
chr12	131768964	+	0.5
chr12	131932049	+	0.183333333
chr12	131935663	+	0.166666667
chr12	131936025	+	0.208333333
chr12	131936361	+	0.166666667
chr12	131936401	+	0.111111111
chr12	131936402	+	0.166666667
chr12	131936669	+	0.111111111
chr12	131937590	+	0.409722222
chr12	131938188	+	0.111111111
chr12	131938262	+	0.2
chr12	131938324	+	0.155844156
chr12	131938948	+	0.333333333
chr12	131945597	+	0.5
chr12	132003091	+	0.5
chr12	132059902	+	0.5
chr12	132086209	+	0.333333333
chr12	132091513	+	0.5
chr12	132091817	+	0.5
chr12	132091822	+	0.5
chr12	132091884	+	0.5
chr12	132091885	+	0.5
chr12	132091952	+	0.666666667
chr12	132112485	+	0.666666667
chr12	132112486	+	0.333333333
chr12	132650418	-	1
chr12	132650493	-	0.333333333
chr12	132651009	-	0.5
chr12	132651010	-	0.5
chr12	132653214	-	1
chr12	132656150	-	0.5
chr12	132681516	-	0.25
chr12	132686613	-	0.5
chr12	132696337	+	0.5
chr12	132697164	+	0.333333334
chr12	132706140	+	1
chr12	132721318	+	0.344131973
chr12	132721380	+	0.259380065
chr12	132721509	+	0.193045315
chr12	132721535	+	0.131223337
chr12	132721753	+	0.363824755
chr12	132721763	+	0.16607249
chr12	132721837	+	0.362411931
chr12	132737591	-	0.166666667
chr12	132737593	-	0.111111111
chr12	132737879	-	0.166666667
chr12	132737936	-	0.333333333
chr12	132755462	-	0.333333333
chr12	132755637	-	0.25
chr12	132755740	-	0.25
chr12	132755984	-	0.133333333
chr12	132756010	-	0.166666667
chr12	132757655	-	0.5
chr12	132758244	-	0.5
chr12	132758389	-	0.111111111
chr12	132758662	-	0.25
chr12	132769978	-	0.188434048
chr12	132770000	-	0.150326797
chr12	132770042	-	0.211713407
chr12	132770121	-	0.127857143
chr12	132770786	-	0.397025814
chr12	132770916	-	0.207179487
chr12	132772309	-	0.120100131
chr12	132783689	-	0.388888889
chr12	132799879	-	1
chr12	132809524	-	1
chr12	132818464	-	1
chr12	132844423	-	0.6
chr12	132862718	-	0.333333333
chr12	132863168	-	0.25
chr12	132863251	-	0.5
chr12	132863867	-	0.5
chr12	132863990	-	0.5
chr12	132990097	+	1
chr12	132990167	+	1
chr12	133052427	+	0.75
chr12	133083839	+	0.333333334
chr12	133085154	+	0.25
chr12	133085155	+	0.5
chr12	133085835	+	0.5
chr12	133110732	-	0.125
chr12	133111328	-	0.392857143
chr12	133112500	-	0.166666667
chr12	133112503	-	0.166666667
chr12	133112947	-	0.666666667
chr12	133112996	-	0.5
chr12	133113848	-	0.111111111
chr12	133113926	-	0.333333333
chr12	133116177	-	0.5
chr12	133116178	-	0.515151516
chr12	133116233	-	0.222222222
chr12	133116243	-	0.333333333
chr12	133117981	-	0.5
chr12	133118043	-	0.444444444
chr12	133118044	-	0.111111111
chr12	133118055	-	0.166666667
chr12	133118123	-	0.25
chr12	133118124	-	0.25
chr12	133119112	-	0.333333333
chr12	133119461	-	0.5
chr12	14455117	+	0.333333334
chr12	19446461	+	0.833333334
chr12	19464686	+	1
chr12	22460680	-	0.333333333
chr12	22460780	-	1
chr12	22460798	-	0.285714286
chr12	22463078	-	0.166666667
chr12	22638352	+	0.333333333
chr12	22638353	+	0.333333333
chr12	22639275	+	0.5
chr12	22639476	+	0.75
chr12	24171352	-	0.25
chr12	24171362	-	0.5
chr12	24466596	-	1
chr12	24923545	-	1
chr12	25950458	-	0.5
chr12	26989424	-	0.5
chr12	27034240	+	0.333333333
chr12	27034377	+	0.333333333
chr12	27034559	+	0.5
chr12	27034703	+	0.2
chr12	27034890	+	0.166666667
chr12	27034892	+	0.5
chr12	27035081	+	0.352564103
chr12	27035125	+	0.188034188
chr12	27035126	+	0.349206349
chr12	27035169	+	0.222222222
chr12	27039857	+	1
chr12	27354299	+	1
chr12	27421494	+	0.194444444
chr12	27421500	+	0.361111111
chr12	27423536	+	0.333333333
chr12	27786852	+	1
chr12	27787445	+	0.75
chr12	27792708	+	0.25
chr12	27793284	+	0.166666667
chr12	27793422	+	0.333333333
chr12	2807072	-	0.5
chr12	2825840	+	0.5
chr12	2825902	+	1
chr12	2829646	+	0.333333333
chr12	2842479	+	0.5
chr12	2842595	+	0.5
chr12	2842611	+	0.5
chr12	2842671	+	0.666666667
chr12	2843631	+	0.166666667
chr12	2850221	+	0.5
chr12	2850265	+	0.333333333
chr12	2852466	+	0.166666667
chr12	2852484	+	0.5
chr12	2852639	+	0.75
chr12	2852749	+	0.2
chr12	2852750	+	0.1
chr12	2852921	+	0.333333333
chr12	2862817	-	0.5
chr12	2863667	-	0.166666667
chr12	2863803	-	0.133333333
chr12	2863886	-	0.166666667
chr12	2863889	-	0.166666667
chr12	2883291	+	1
chr12	2888657	+	0.120098039
chr12	29182767	+	1
chr12	29202523	+	1
chr12	2986018	+	0.444444444
chr12	3013772	+	0.75
chr12	30629601	-	0.674879227
chr12	3089845	+	0.333333333
chr12	31441447	-	1
chr12	31447037	-	1
chr12	31512055	-	0.5
chr12	31514045	-	1
chr12	31544360	-	1
chr12	31558001	-	0.5
chr12	31571715	-	0.4
chr12	31584740	-	0.166666667
chr12	31584744	-	0.25
chr12	31632195	-	1
chr12	31988792	+	0.5
chr12	32132185	+	0.5
chr12	32341333	+	0.666666667
chr12	32341421	+	0.5
chr12	32342310	+	0.5
chr12	32358375	+	1
chr12	32701917	+	1
chr12	32702127	+	0.5
chr12	32736210	-	0.5
chr12	32743034	-	0.5
chr12	32744601	-	0.105820106
chr12	32746811	-	0.5
chr12	3335680	-	0.666666667
chr12	34027286	+	0.611111111
chr12	39408912	-	0.5
chr12	39409447	-	0.5
chr12	42214363	-	0.25
chr12	42233572	-	0.5
chr12	42233691	-	0.25
chr12	42233692	-	0.25
chr12	42233712	-	0.25
chr12	42233716	-	0.25
chr12	42233725	-	0.5
chr12	42352927	+	0.5
chr12	42359898	+	0.557239057
chr12	42360552	+	0.375
chr12	42360620	+	0.333333333
chr12	42360624	+	0.444444444
chr12	42360660	+	0.333333333
chr12	42360723	+	0.324242424
chr12	42360755	+	0.357142857
chr12	42376518	+	0.833333334
chr12	42376606	+	0.5
chr12	42376732	+	0.5
chr12	42530123	-	0.25
chr12	42562189	-	1
chr12	42568273	-	0.75
chr12	4353714	+	0.407407407
chr12	43720401	-	0.625
chr12	43720402	-	1
chr12	43725512	-	0.144444444
chr12	43725582	-	0.236904762
chr12	43725583	-	0.195238095
chr12	43725607	-	0.101754386
chr12	43725683	-	0.133333333
chr12	43726745	-	0.283333333
chr12	43726826	-	0.5
chr12	437739	+	0.166666667
chr12	43787870	+	0.681481481
chr12	43787871	+	0.851851852
chr12	43787936	+	0.537037037
chr12	43787946	+	0.488888889
chr12	43787971	+	0.259259259
chr12	43788669	+	1
chr12	45825701	+	0.5
chr12	45936250	-	1
chr12	45968924	-	0.25
chr12	45979138	-	0.5
chr12	48155990	-	0.333333333
chr12	482738	+	0.25
chr12	482740	+	0.25
chr12	48346041	-	0.666666667
chr12	48346042	-	0.666666667
chr12	48346889	-	1
chr12	48346928	-	1
chr12	48658065	-	0.75
chr12	48658068	-	0.571428571
chr12	48664787	-	0.333333333
chr12	48676305	-	0.5
chr12	48779137	-	1
chr12	48781115	-	0.5
chr12	48781146	-	0.5
chr12	48785361	-	0.333333333
chr12	48786500	-	1
chr12	48786501	-	0.166666667
chr12	48786638	-	0.222222222
chr12	48919295	-	0.166666667
chr12	48919324	-	0.166666667
chr12	48919331	-	0.277777778
chr12	48919392	-	0.225
chr12	48919393	-	0.111111111
chr12	48919585	-	0.5
chr12	48919642	-	1
chr12	48919916	-	0.25
chr12	48919918	-	0.25
chr12	48920004	-	0.166666667
chr12	48920005	-	0.5
chr12	48920066	-	0.5
chr12	48920220	-	0.333333333
chr12	48920358	-	0.25
chr12	48920576	-	0.555555556
chr12	48920589	-	0.333333333
chr12	48920624	-	0.5
chr12	48920630	-	0.5
chr12	48922983	-	0.166666667
chr12	48926403	-	0.166666667
chr12	48926947	-	0.277777778
chr12	48926948	-	0.277777778
chr12	48926950	-	0.355555556
chr12	48927013	-	0.142857143
chr12	48928070	-	0.111111111
chr12	48928105	-	0.125
chr12	48928130	-	0.138888889
chr12	48928304	-	0.259259259
chr12	48928540	-	0.177777778
chr12	48928542	-	0.240740741
chr12	48928618	-	0.206349206
chr12	48928661	-	0.111111111
chr12	48928758	-	0.261904762
chr12	48928955	-	0.283333334
chr12	48928961	-	0.766666667
chr12	48929100	-	0.466666667
chr12	48929190	-	0.333333333
chr12	48929213	-	0.133333333
chr12	48929276	-	0.25
chr12	48929326	-	0.425925926
chr12	48929331	-	0.261904762
chr12	48929332	-	0.4
chr12	48929398	-	0.333333333
chr12	48929401	-	0.111111111
chr12	48929437	-	0.114285714
chr12	48930884	-	0.18128655
chr12	48930885	-	0.157894737
chr12	48930886	-	0.117874396
chr12	48930962	-	0.166666667
chr12	48930965	-	0.1875
chr12	48931968	-	0.185714286
chr12	48932008	-	0.800925926
chr12	48932093	-	0.333333334
chr12	48932118	-	0.5
chr12	48932340	-	0.169312169
chr12	48932388	-	0.487878788
chr12	48932423	-	0.166666667
chr12	48933590	-	0.222222222
chr12	48933618	-	0.388888889
chr12	48934763	-	0.25
chr12	48934797	-	0.5
chr12	48934890	-	0.435897436
chr12	49132370	+	0.833333333
chr12	49133810	+	0.333333333
chr12	49140027	+	0.166666667
chr12	49141075	+	0.666666667
chr12	49141180	+	0.333333333
chr12	49142717	+	0.333333333
chr12	49147019	+	0.5
chr12	49149347	+	0.5
chr12	49152060	+	0.333333333
chr12	49267538	+	1
chr12	49324604	+	0.228571429
chr12	49353484	+	0.5
chr12	49353567	+	0.25
chr12	49353573	+	0.5
chr12	49353575	+	0.5
chr12	49373860	+	0.333333333
chr12	49373947	+	0.5
chr12	49374312	+	0.333333333
chr12	49387427	+	0.5
chr12	49432290	+	0.333333333
chr12	49447029	+	1
chr12	49471513	+	1
chr12	49492405	+	1
chr12	49492951	+	1
chr12	49493586	+	0.75
chr12	49500651	+	0.166666667
chr12	49502599	+	0.6
chr12	49572746	+	0.333333333
chr12	49572766	+	0.25
chr12	49572768	+	1
chr12	49572769	+	1
chr12	49572982	+	0.5
chr12	49593513	+	0.133333333
chr12	49605838	+	0.5
chr12	49607880	+	1
chr12	50009085	-	0.333333334
chr12	50009111	-	0.666666667
chr12	50010526	-	1
chr12	50010528	-	1
chr12	50062472	+	0.333333334
chr12	50118176	+	0.5
chr12	50145055	-	0.25
chr12	50147880	-	0.533333333
chr12	50147906	-	0.555555556
chr12	50148512	-	0.111111111
chr12	50148514	-	0.166666667
chr12	50148515	-	0.166666667
chr12	50148534	-	0.277777778
chr12	50149777	-	0.25
chr12	50149836	-	0.3
chr12	50149842	-	0.916666667
chr12	50149907	-	0.111111111
chr12	50150275	-	1
chr12	50150278	-	0.166666667
chr12	50150347	-	0.833333334
chr12	50151720	-	0.148148148
chr12	50151783	-	0.5
chr12	50151784	-	0.472222222
chr12	50151814	-	0.133333333
chr12	50151824	-	0.555555556
chr12	50151825	-	0.222222222
chr12	50152948	-	1
chr12	50152987	-	1
chr12	50152988	-	1
chr12	50153018	-	0.25
chr12	50153418	-	0.166666667
chr12	50153481	-	0.666666667
chr12	50153483	-	0.666666667
chr12	50153720	-	0.75
chr12	50153842	-	0.166666667
chr12	50153878	-	0.5
chr12	50154187	-	0.380952381
chr12	50154237	-	0.5
chr12	50154271	-	0.333333333
chr12	50154960	-	0.111111111
chr12	50154996	-	0.5
chr12	50155077	-	0.5
chr12	50155133	-	0.388888889
chr12	50156280	-	0.133333333
chr12	50156292	-	0.111111111
chr12	50156328	-	0.125
chr12	50157896	-	0.111111111
chr12	50159132	-	0.5
chr12	50159209	-	0.5
chr12	50159731	-	0.75
chr12	50159732	-	0.75
chr12	50159742	-	0.166666667
chr12	50161526	-	0.277777778
chr12	50161661	-	0.5
chr12	50161694	-	0.666666667
chr12	50161695	-	0.333333333
chr12	50161701	-	0.111111111
chr12	50161967	-	0.833333333
chr12	50162007	-	0.166666667
chr12	50162877	-	0.166666667
chr12	50163337	-	0.111111111
chr12	50163353	-	0.333333333
chr12	50163471	-	0.166666667
chr12	50163477	-	0.111111111
chr12	50163596	-	0.133333333
chr12	50164028	-	0.166666667
chr12	50164057	-	0.5
chr12	50164084	-	0.125
chr12	50164340	-	0.2
chr12	50164352	-	0.285714286
chr12	50164353	-	0.142857143
chr12	50166157	-	0.444444444
chr12	50406463	+	0.5
chr12	50409888	+	1
chr12	50414443	+	0.166666667
chr12	50421425	+	1
chr12	50424033	+	0.166666667
chr12	50457441	+	1
chr12	50457576	+	0.333333333
chr12	50457623	+	0.555555555
chr12	50457739	+	0.5
chr12	50457756	+	0.2
chr12	50458027	+	0.5
chr12	50458391	+	0.333333333
chr12	50458392	+	0.666666667
chr12	50458404	+	0.333333333
chr12	50459126	+	0.5
chr12	50459128	+	0.5
chr12	50459204	+	0.285714286
chr12	50459564	+	0.25
chr12	50459570	+	0.166666667
chr12	50459810	+	0.166666667
chr12	50460431	+	0.166666667
chr12	50529791	+	0.5
chr12	50532328	+	1
chr12	50930419	+	0.48015873
chr12	50930684	+	0.243386243
chr12	50930844	+	0.2
chr12	50930856	+	0.30952381
chr12	50931454	+	0.166666667
chr12	50931455	+	0.130952381
chr12	50931497	+	0.185185185
chr12	50931657	+	0.140740741
chr12	51007562	-	0.25
chr12	51050323	+	0.5
chr12	51050388	+	0.301587301
chr12	51050832	+	0.793650794
chr12	51121233	-	0.25
chr12	51121568	-	0.25
chr12	51121642	-	0.5
chr12	51121643	-	0.5
chr12	51122344	-	0.125
chr12	51128098	-	0.5
chr12	51130389	-	1
chr12	51130390	-	1
