chr	pos	strand	ratio
chr11	769783	-	0.375
chr11	769882	-	0.125
chr11	769888	-	0.25
chr11	769894	-	0.25
chr11	778353	+	1
chr11	778664	+	1
chr11	2987510	-	0.5
chr11	3698429	-	0.333333333
chr11	3698820	-	0.5
chr11	3698821	-	0.5
chr11	3698861	-	1
chr11	3811654	+	1
chr11	3812132	+	1
chr11	6492178	+	0.5
chr11	6541079	+	1
chr11	6541133	+	0.25
chr11	8670127	-	1
chr11	8670284	-	1
chr11	8670286	-	1
chr11	8687234	+	0.380116959
chr11	8687241	+	0.433333334
chr11	8687251	+	0.166666667
chr11	8687277	+	0.944444445
chr11	8687278	+	0.666666667
chr11	8687341	+	0.205128205
chr11	8975351	+	0.25
chr11	9289037	-	0.5
chr11	9289124	-	1
chr11	9289215	-	0.166666667
chr11	9291055	-	1
chr11	9291298	-	1
chr11	9292606	-	1
chr11	9293204	-	0.333333334
chr11	9294097	-	0.25
chr11	9810020	+	1
chr11	9810021	+	0.5
chr11	16740501	+	0.5
chr11	16756435	+	0.416666667
chr11	16756450	+	0.5625
chr11	16756475	+	0.75
chr11	16756529	+	0.263409962
chr11	16756530	+	0.448359073
chr11	16756646	+	0.35770751
chr11	16756722	+	0.5
chr11	16795960	-	0.25
chr11	18508475	-	1
chr11	31431023	+	1
chr11	31431088	+	1
chr11	31431609	+	0.388888889
chr11	31448225	-	1
chr11	33073958	+	0.25
chr11	33074727	+	0.25
chr11	33074738	+	0.25
chr11	33075483	+	0.333333333
chr11	47737536	-	0.4
chr11	57495065	-	0.5
chr11	61441439	+	1
chr11	61814589	-	1
chr11	61814817	-	0.5
chr11	62641658	-	1
chr11	62641852	-	0.333333333
chr11	62642045	-	1
chr11	62642048	-	1
chr11	62642063	-	0.5
chr11	62642129	-	1
chr11	62642638	-	0.388888889
chr11	62642704	-	0.25
chr11	62644753	-	1
chr11	62739499	+	0.25
chr11	62739517	+	0.25
chr11	62872433	+	1
chr11	62872434	+	1
chr11	64317050	-	0.5
chr11	64318312	+	1
chr11	65306808	-	0.5
chr11	65307155	-	1
chr11	65323568	+	1
chr11	65440000	+	0.176923077
chr11	65440054	+	0.204248366
chr11	65441346	+	0.708333334
chr11	65441384	+	0.415584416
chr11	65441440	+	0.168478261
chr11	65442618	+	0.291666667
chr11	65442626	+	0.136363637
chr11	65442700	+	0.166666667
chr11	65550568	-	0.5
chr11	65776162	-	0.25
chr11	65777031	-	0.166666667
chr11	65777051	-	0.166666667
chr11	65777095	-	0.333333333
chr11	66630496	+	0.5
chr11	66631799	+	1
chr11	66632636	+	0.666666667
chr11	66633557	+	0.25
chr11	66633562	+	0.5
chr11	66633626	+	0.333333334
chr11	66636138	+	0.875
chr11	66636148	+	1
chr11	66636410	+	0.25
chr11	66723325	-	0.5
chr11	66723331	-	0.5
chr11	66723494	-	1
chr11	66723508	-	0.5
chr11	66724875	-	1
chr11	66724905	-	1
chr11	66724947	-	0.75
chr11	66855125	-	1
chr11	66856619	-	1
chr11	67037460	+	0.5
chr11	67037476	+	0.5
chr11	67415005	-	1
chr11	68167656	-	1
chr11	68755533	-	0.25
chr11	68755547	-	0.2
chr11	68755611	-	0.1
chr11	68755680	-	0.15
chr11	68755868	-	0.344537815
chr11	68755928	-	0.416666667
chr11	68755950	-	0.291666667
chr11	68755964	-	0.17669173
chr11	68755965	-	0.385338346
chr11	68755999	-	0.522807018
chr11	68756003	-	0.636877828
chr11	68756028	-	0.302884616
chr11	68756035	-	0.262184874
chr11	68766773	-	1
chr11	70391467	-	0.5
chr11	70391468	-	0.25
chr11	71797597	+	1
chr11	71896782	-	1
chr11	71901430	-	0.5
chr11	72286536	-	0.333333334
chr11	72286538	-	0.333333334
chr11	72286561	-	0.166666667
chr11	72286639	-	0.666666667
chr11	72286686	-	0.125
chr11	72286738	-	0.166666667
chr11	72286744	-	0.416666667
chr11	72286745	-	0.416666667
chr11	72287377	-	0.625
chr11	72287378	-	0.5
chr11	72287395	-	0.5
chr11	72287407	-	0.4
chr11	72287408	-	0.333333333
chr11	72287450	-	0.5
chr11	72287508	-	0.166666667
chr11	72287515	-	0.2
chr11	72287525	-	0.166666667
chr11	72288366	-	0.166666667
chr11	72288368	-	0.333333334
chr11	72288378	-	0.333333334
chr11	72288407	-	0.25
chr11	72288408	-	0.125
chr11	72288441	-	0.75
chr11	72288955	-	0.333333334
chr11	72289093	-	0.666666667
chr11	72289108	-	0.142857143
chr11	72289116	-	0.625
chr11	72289641	-	0.4375
chr11	72289659	-	0.142857143
chr11	72289825	-	0.1
chr11	72289827	-	0.1
chr11	72291369	-	0.733333334
chr11	72291372	-	0.2
chr11	72291435	-	0.55
chr11	72291444	-	0.9
chr11	72291445	-	0.466666667
chr11	72291510	-	0.439393939
chr11	72291511	-	0.272727273
chr11	72291579	-	0.2
chr11	72291580	-	0.316666667
chr11	72291853	-	0.833333334
chr11	72291875	-	0.75
chr11	72291878	-	0.416666667
chr11	72291884	-	0.833333334
chr11	72801103	-	0.5
chr11	72811033	-	1
chr11	73278590	+	0.333333333
chr11	73298555	+	0.104761905
chr11	73685426	-	1
chr11	73967182	-	0.5
chr11	74131210	-	0.5
chr11	76802332	+	0.333333334
chr11	77023817	+	0.5
chr11	77025507	+	0.166666667
chr11	77025508	+	0.285714286
chr11	77025596	+	0.1
chr11	77025679	+	0.401515152
chr11	77606630	-	1
chr11	77608500	-	0.166666667
chr11	77614277	-	1
chr11	77813955	-	0.5
chr11	77814305	-	0.818181818
chr11	78068541	-	0.291666667
chr11	78068662	-	0.5
chr11	78069058	-	0.125
chr11	78141998	+	0.5
chr11	78142798	+	0.2
chr11	78270204	-	1
chr11	82398888	-	1
chr11	83076559	+	1
chr11	83190068	-	1
chr11	94417113	-	0.333333333
chr11	94417114	-	0.333333333
chr11	94417180	-	1
chr11	94417181	-	1
chr11	94417204	-	0.166666667
chr11	108365757	+	0.571428571
chr11	108365758	+	0.25
chr11	108365868	+	1
chr11	108365977	+	0.25
chr11	108365978	+	0.25
chr11	110202491	-	1
chr11	110221514	-	0.5
chr11	110221515	-	0.5
chr11	111728427	+	0.25
chr11	111728460	+	0.333333334
chr11	111728550	+	0.292857143
chr11	111728562	+	0.369318182
chr11	111728672	+	0.35
chr11	111728673	+	0.1
chr11	111728802	+	0.25
chr11	111755792	-	0.5
chr11	111768739	-	1
chr11	111768744	-	0.75
chr11	111775059	-	0.5
chr11	111784635	-	0.166666667
chr11	117212748	-	1
chr11	118995364	-	0.5
chr11	118999783	+	0.333333333
chr11	119001967	+	0.142857143
chr11	119002058	+	1
chr11	119002172	+	1
chr11	119002173	+	1
chr11	119002517	+	0.5
chr11	119002520	+	1
chr11	119002521	+	0.5
chr11	119002885	+	0.4
chr11	119004346	+	0.333333333
chr11	119004623	+	0.3125
chr11	119004725	+	0.458333334
chr11	119004876	+	1
chr11	119004978	+	1
chr11	119004979	+	0.5
chr11	119005344	+	0.333333333
chr11	119007706	+	0.583333334
chr11	119010128	+	0.392857143
chr11	123072375	-	0.375
chr11	123072376	-	0.25
chr11	124782375	-	0.5
chr11	125656229	+	0.166666667
chr11	125656243	+	0.333333333
chr11	126209088	-	0.5
chr11	126209222	-	1
chr11	126346589	+	0.3125
chr11	126346698	+	0.5
chr11	126346699	+	0.666666667
chr11	126346742	+	0.5
chr11	126346764	+	0.25
chr11	126349111	+	0.2
chr11	126349132	+	0.5
chr11	126349196	+	0.5
chr11	126349198	+	1
chr12	914939	-	1
chr12	978549	-	1
chr12	1447766	+	1
chr12	6359894	-	1
chr12	6359990	-	1
chr12	6888860	+	1
chr12	7095318	-	0.25
chr12	7097374	-	0.75
chr12	7097417	-	1
chr12	7097485	-	1
chr12	7098148	-	1
chr12	9658711	+	0.5
chr12	12902581	+	0.166666667
chr12	20462936	+	0.5
chr12	22463000	-	1
chr12	24171361	-	1
chr12	27030181	+	0.5
chr12	27034889	+	0.375
chr12	27035080	+	0.5
chr12	27421289	+	0.125
chr12	27421499	+	0.5
chr12	27421602	+	0.166666667
chr12	32357111	+	1
chr12	42359996	+	1
chr12	43725511	-	0.25
chr12	43725512	-	0.533333334
chr12	43725582	-	0.5
chr12	48346041	-	1
chr12	48927012	-	1
chr12	48928176	-	0.5
chr12	48928546	-	1
chr12	48928960	-	1
chr12	48929275	-	1
chr12	48929331	-	0.5
chr12	48931958	-	0.25
chr12	48931967	-	0.541666667
chr12	48932007	-	1
chr12	48932324	-	0.125
chr12	48932385	-	0.5
chr12	48932387	-	0.5
chr12	48932417	-	0.5
chr12	48932422	-	0.25
chr12	48934928	-	0.25
chr12	49138035	+	1
chr12	49353483	+	0.75
chr12	49353561	+	0.214285715
chr12	49353566	+	0.45
chr12	49353572	+	0.375
chr12	49353802	+	1
chr12	49502598	+	1
chr12	50147879	-	1
chr12	50147915	-	0.25
chr12	50148496	-	0.5
chr12	50148511	-	0.5
chr12	50148513	-	0.5
chr12	50149776	-	1
chr12	50149841	-	0.5
chr12	50151719	-	1
chr12	50151720	-	1
chr12	50151724	-	1
chr12	50151783	-	0.5
chr12	50151821	-	0.333333333
chr12	50151823	-	0.8
chr12	50151824	-	0.2
chr12	50151837	-	0.1
chr12	50151848	-	0.833333334
chr12	50151878	-	0.333333333
chr12	50151918	-	0.166666667
chr12	50153417	-	1
chr12	50154269	-	0.2
chr12	50154728	-	0.5
chr12	50157998	-	1
chr12	50159661	-	0.416666667
chr12	50159771	-	0.5
chr12	50159863	-	0.166666667
chr12	50161525	-	0.25
chr12	50162068	-	0.5
chr12	50664977	+	1
chr12	50930379	+	0.1
chr12	50930408	+	0.21969697
chr12	50930418	+	0.415384616
chr12	50930474	+	0.121794872
chr12	50930683	+	0.148809524
chr12	50930722	+	0.488346884
chr12	50930843	+	0.379138322
chr12	50930855	+	0.607602339
chr12	50931453	+	0.353846154
chr12	50931454	+	0.416666667
chr12	50931496	+	0.243609023
chr12	50931563	+	0.455555556
chr12	50931589	+	0.209558824
chr12	50931656	+	0.325329567
chr12	51050831	+	1
chr12	53012285	+	1
chr12	53174630	-	1
chr12	53174671	-	0.833333334
chr12	53176606	-	1
chr12	53176618	-	1
chr12	53176805	-	1
chr12	53176823	-	0.833333334
chr12	53176956	-	0.75
chr12	53177740	-	0.4
chr12	53177842	-	1
chr12	53177843	-	0.5
chr12	53178546	-	1
chr12	53178547	-	1
chr12	53178955	-	1
chr12	54240457	-	0.101010101
chr12	54240498	-	0.332417583
chr12	54240499	-	0.127142857
chr12	55775158	-	0.5
chr12	56308312	-	0.75
chr12	56678999	-	0.5
chr12	56728336	-	0.5
chr12	56730477	-	0.2
chr12	56730531	-	0.875
chr12	56730534	-	0.25
chr12	56730539	-	0.25
chr12	56730572	-	0.6
chr12	56730573	-	0.136363637
chr12	56730764	-	0.25
chr12	56730774	-	0.321428572
chr12	56731395	-	0.857142857
chr12	56731396	-	0.5
chr12	56731461	-	0.4125
chr12	56731462	-	0.176470588
chr12	57067978	-	0.5
chr12	57233665	+	1
chr12	57747944	-	0.363636364
chr12	59783751	+	0.75
chr12	59784249	+	1
chr12	64143667	+	0.366666667
chr12	64191829	-	0.5
chr12	64449073	+	0.787878788
chr12	64449074	+	0.75
chr12	64450280	+	0.583333334
chr12	64450290	+	0.875
chr12	66339408	+	0.5
chr12	67318063	+	1
chr12	67318197	+	1
chr12	68766321	+	0.833333334
chr12	68843223	+	0.151111111
chr12	68843229	+	0.222222222
chr12	68843232	+	0.323529412
chr12	68843743	-	0.195512821
chr12	68843744	-	0.21978022
chr12	68843748	+	0.139423077
chr12	68843753	+	0.145454546
chr12	68843777	+	0.112637363
chr12	68843958	-	0.1
chr12	68844946	-	0.285714286
chr12	68847255	-	0.125
chr12	68847256	-	0.625
chr12	68847264	-	0.333333334
chr12	68847315	-	0.166666667
chr12	68847961	-	1
chr12	68847972	-	0.166666667
chr12	68848045	-	0.166666667
chr12	68848046	-	0.333333334
chr12	68848885	-	0.5
chr12	68849174	-	0.416666667
chr12	68849191	-	0.25
chr12	68849494	-	0.366666667
chr12	68849582	-	0.5
chr12	68849723	-	0.5
chr12	68850058	-	0.2
chr12	68850127	-	0.2
chr12	68850200	+	0.666666667
chr12	68850202	-	0.333333333
chr12	68851348	-	0.21957672
chr12	68851360	-	0.245454546
chr12	68851361	-	0.323232324
chr12	68851421	-	0.5
chr12	68851443	-	1
chr12	68851446	-	0.166666667
chr12	68851488	-	0.533333334
chr12	68851523	-	0.392857143
chr12	68851527	-	0.669642857
chr12	68852584	-	0.1
chr12	68852648	-	0.833333334
chr12	68852652	-	0.125
chr12	68852653	-	0.196428572
chr12	68852788	-	0.25
chr12	71702440	+	1
chr12	71702441	+	1
chr12	71702498	+	0.5
chr12	71702550	+	0.416666667
chr12	71703065	+	0.1
chr12	71703069	+	0.75
chr12	75496100	-	1
chr12	75496131	-	0.625
chr12	75496271	-	0.75
chr12	75496272	-	0.25
chr12	76076843	-	0.45
chr12	76080434	-	0.666666667
chr12	93500864	+	0.149444445
chr12	93504196	+	0.333333333
chr12	93504226	+	0.25
chr12	93508918	+	1
chr12	93512376	+	1
chr12	95021310	-	1
chr12	95021312	-	1
chr12	95056149	-	1
chr12	98548909	+	0.738888889
chr12	98548916	+	0.166666667
chr12	98548917	+	0.611111111
chr12	98549106	+	0.815359477
chr12	98549107	+	0.303030303
chr12	98549254	+	0.857142857
chr12	98549317	+	0.472727273
chr12	98549323	+	0.335470086
chr12	98549324	+	0.328846154
chr12	98602293	+	0.5
chr12	98604830	+	1
chr12	98620503	-	0.5
chr12	98622281	-	0.5
chr12	100331442	+	1
chr12	100626889	+	0.125
chr12	109108594	+	1
chr12	109108763	+	0.5
chr12	109567423	-	0.5
chr12	110026528	+	0.5
chr12	110379064	-	1
chr12	110397081	-	0.5
chr12	110397091	-	0.5
chr12	110399381	-	0.5
chr12	110399971	-	0.333333333
chr12	110401678	-	0.166666667
chr12	110402062	-	0.375
chr12	110497724	-	0.333333333
chr12	110498067	-	0.25
chr12	110498174	-	0.166666667
chr12	111467359	-	1
chr12	112100299	-	0.5
chr12	112102888	-	0.5
chr12	112106721	-	1
chr12	113390110	+	0.25
chr12	113391153	+	0.25
chr12	113391155	+	0.25
chr12	116277423	-	0.306818182
chr12	116714627	-	0.25
chr12	116715206	-	0.168478261
chr12	116851482	+	0.625
chr12	116851702	+	1
chr12	118041892	-	1
chr12	118116604	-	1
chr12	118116991	-	0.5
chr12	118117421	-	0.5
chr12	118269642	-	1
chr12	120169138	-	1
chr12	120169173	-	0.5
chr12	120460749	+	0.611111112
chr12	120461194	+	0.1
chr12	120461195	+	0.525
chr12	120461207	+	0.775
chr12	120461271	+	0.5
chr12	120488941	-	1
chr12	121719405	+	1
chr12	121778207	-	0.181541582
chr12	122769193	+	0.25
chr12	123239186	+	1
chr12	123412238	-	0.5
chr12	123517558	-	0.25
chr12	123518338	-	0.5
chr12	123518384	-	0.2
chr12	123518394	-	0.3
chr12	123518397	-	0.5
chr12	123518430	-	1
chr12	123520341	-	1
chr12	123521942	-	1
chr12	123522042	-	0.5
chr12	123522819	-	0.333333333
chr12	123522838	-	0.333333333
chr12	123526222	-	1
chr12	123527520	-	1
chr12	123528275	-	1
chr12	123529548	-	1
chr12	123529631	-	0.25
chr12	125026679	+	0.277777778
chr12	125026695	+	0.173202615
chr12	125027395	+	0.625
chr12	125027405	+	0.166666667
chr12	125027411	+	0.25
chr12	125027413	+	0.5
chr12	125027414	+	0.5
chr12	125027482	+	0.5
chr12	125027483	+	0.5
chr12	125027626	+	0.236175115
chr12	125027816	+	0.6875
chr12	125027852	+	0.5
chr12	130144860	-	0.75
chr12	130811964	-	1
chr12	130811992	-	1
chr12	131938261	+	0.833333334
chr12	131938278	+	0.166666667
chr12	131938323	+	0.5
chr12	131938388	+	0.75
chr12	132721379	+	0.196428572
chr12	132721387	+	0.140909091
chr12	132721508	+	0.170352171
chr12	132721534	+	0.28629933
chr12	132721752	+	0.508928572
chr12	132721753	+	0.301818182
chr12	132721762	+	0.485714286
chr12	132721830	+	0.126811595
chr12	132721836	+	0.560344828
chr12	132722471	+	0.281045752
chr12	132755461	-	0.5
chr12	132757654	-	1
chr12	132757700	-	1
chr12	132769977	-	0.4375
chr12	132769999	-	0.330357143
chr12	132770041	-	0.25
chr12	132770120	-	0.1
chr12	132770785	-	0.305555556
chr12	132770915	-	0.214285715
chr12	132772308	-	0.388157895
chr12	132783765	-	0.666666667
chr12	133114457	-	1
chr12	133118123	-	0.25
chr13	19672882	+	0.5
chr13	19672883	+	0.166666667
chr13	21374316	-	0.5
chr13	21374362	-	1
chr13	21374436	-	0.276923077
chr13	21374437	-	0.2
chr13	21374967	-	0.583333334
chr13	21374970	-	0.166666667
chr13	21375011	-	0.333333333
chr13	21375021	-	0.7
chr13	32525637	-	1
chr13	32525668	-	0.75
chr13	41216609	-	1
chr13	45334095	-	0.5
chr13	48509112	-	1
chr13	50047393	-	1
chr13	52629847	+	1
chr13	73068488	+	0.25
chr13	79391519	-	1
chr13	99290603	+	1
chr13	110897382	-	0.25
chr13	110898647	-	0.25
chr13	110899960	-	0.121794872
chr13	110899966	-	0.202020202
chr13	110899967	-	0.242296919
chr13	110899993	-	0.681818182
chr13	110900008	-	0.375
chr13	113340401	-	1
chr14	19321207	-	1
chr14	20366223	-	0.5
chr14	20366228	-	0.125
chr14	20451001	-	1
chr14	21261100	-	1
chr14	21266198	-	0.8
chr14	21460472	-	0.5
chr14	21460691	-	1
chr14	21460750	-	0.75
chr14	21460751	-	0.5
chr14	21471495	-	1
chr14	22968654	-	0.166666667
chr14	22968866	-	0.5
chr14	22968880	-	0.416666667
chr14	22969645	-	0.333333333
chr14	22969658	-	0.166666667
chr14	22969938	-	0.666666667
chr14	22969946	-	0.416666667
chr14	22970113	-	0.166666667
chr14	22970234	-	0.416666667
chr14	22970404	-	0.5
chr14	22970472	-	1
chr14	22970574	-	1
chr14	22970653	-	1
chr14	22970656	-	0.5
chr14	22970671	-	0.125
chr14	22972185	-	0.115384616
chr14	22972266	-	0.657342657
chr14	22972818	-	0.190909091
chr14	22972841	-	0.120428189
chr14	22972904	-	1
chr14	22972905	-	1
chr14	22972931	-	0.253968254
chr14	22972939	-	0.366379311
chr14	22972940	-	0.261051374
chr14	23314285	+	0.5
chr14	23984685	+	0.5
chr14	24220459	-	1
chr14	24230754	-	1
chr14	31093585	+	1
chr14	31447254	-	0.625
chr14	31447255	-	0.125
chr14	31447257	-	0.25
chr14	31447575	-	1
chr14	31447576	-	0.416666667
chr14	31447720	-	0.25
chr14	34448937	-	0.75
chr14	34455815	-	0.5
chr14	34459009	-	0.333333333
chr14	34459174	-	0.166666667
chr14	34459376	-	0.666666667
chr14	34459658	-	0.625
chr14	34961802	-	1
chr14	35274240	+	0.5
chr14	35274456	+	1
chr14	35274468	+	1
chr14	35274532	+	0.333333333
chr14	35277190	+	0.375
chr14	35277191	+	0.333333333
chr14	35544880	-	0.5
chr14	35544889	-	0.5
chr14	35718977	-	1
chr14	45132462	-	0.875
chr14	45132488	-	0.125
chr14	45132529	-	0.4
chr14	45132534	-	0.833333334
chr14	45132593	-	0.4
chr14	45132599	-	0.8
chr14	45132603	-	0.4
chr14	45133350	-	1
chr14	45206503	-	1
chr14	50246296	-	0.25
chr14	50246549	-	0.583333334
chr14	50246585	-	0.75
chr14	50246649	-	0.291666667
chr14	50246673	-	0.375
chr14	50326108	+	0.142857143
chr14	50326109	+	0.125
chr14	50326118	+	0.333333333
chr14	50327212	-	0.625
chr14	50327213	+	0.125
chr14	50327249	+	0.333333333
chr14	50327321	+	0.833333334
chr14	50327322	+	0.25
chr14	50327682	-	0.75
chr14	50415914	-	1
chr14	52775635	-	0.1
chr14	52775698	-	0.314285715
chr14	52775759	-	0.571428572
chr14	52775799	-	0.146825397
chr14	52775932	-	0.166666667
chr14	52776687	-	0.125
chr14	52776692	-	0.333333333
chr14	52776693	-	0.25
chr14	52776719	-	0.166666667
chr14	52776826	-	0.333333333
chr14	52776827	-	0.432692308
chr14	52776835	-	0.416666667
chr14	55057705	+	0.25
chr14	55059376	+	0.5
chr14	55060356	+	1
chr14	55367491	-	0.75
chr14	55367497	-	0.25
chr14	55367498	-	0.5
chr14	55368347	-	0.5
chr14	55368356	-	0.5
chr14	55368401	-	0.583333334
chr14	55368486	-	0.5
chr14	55368492	-	0.285714286
chr14	55368514	-	0.333333333
chr14	58423022	-	1
chr14	61795893	+	0.5
chr14	64460823	+	0.25
chr14	64460824	+	0.35
chr14	64461695	+	0.25
chr14	64461776	+	0.5
chr14	64462080	+	0.333333334
chr14	64462251	+	1
chr14	64462254	+	1
chr14	64462255	+	1
chr14	64462341	+	0.25
chr14	64482217	-	0.35
chr14	64483502	-	0.125
chr14	64526970	+	0.125
chr14	67565850	+	1
chr14	70369353	-	0.166666667
chr14	70371479	-	0.222222222
chr14	70371480	-	0.416666667
chr14	70371555	-	0.6
chr14	70371556	-	0.2
chr14	73301648	-	1
chr14	73312637	-	0.666666667
chr14	73565750	-	0.5
chr14	73565815	-	0.5
chr14	73565909	-	1
chr14	73567708	-	1
chr14	73949056	-	1
chr14	74058070	-	1
chr14	74058083	-	1
chr14	74735668	+	0.291666667
chr14	74735669	+	0.729166667
chr14	74735698	+	0.694444445
chr14	74735828	+	0.192307693
chr14	74735840	+	0.5
chr14	74736001	+	0.25
chr14	74736152	+	0.125
chr14	74736153	+	0.291666667
chr14	74736290	+	0.725
chr14	74736291	+	0.577777778
chr14	74736300	+	0.645833334
chr14	74736363	+	0.51754386
chr14	75261618	-	0.5
chr14	76205038	+	0.25
chr14	76207112	+	0.125
chr14	76766540	+	0.5
chr14	88573533	+	1
chr14	89795583	-	1
chr14	92119959	-	0.5
chr14	94099567	+	1
chr14	99504517	-	0.5
chr14	100418586	+	1
chr14	102503090	-	1
chr14	103684057	+	0.5
chr14	103722564	+	1
chr14	105454865	+	0.25
chr15	22854398	+	0.5
chr15	24983667	+	1
chr15	28591234	+	1
chr15	32520554	-	1
chr15	32520555	-	1
chr15	32520578	-	1
chr15	32520591	-	1
chr15	34144765	-	0.5
chr15	34231649	-	0.666666667
chr15	34231753	-	1
chr15	34231818	-	1
chr15	34231861	-	1
chr15	40662757	+	0.666666667
chr15	40662800	+	0.1
chr15	40662861	+	0.125
chr15	40662903	+	1
chr15	40688443	-	0.5
chr15	40690550	-	1
chr15	40690619	-	1
chr15	40690660	-	1
chr15	40690905	-	0.25
chr15	40691630	-	0.25
chr15	40692802	-	0.666666667
chr15	40693392	-	0.5
chr15	40694297	-	1
chr15	40694306	-	1
chr15	41298639	+	0.116883117
chr15	41298779	+	0.120289855
chr15	41299198	+	0.284028324
chr15	41299218	+	0.125
chr15	41299219	+	0.241228071
chr15	41302237	+	0.171929825
chr15	41305360	+	0.125
chr15	41305375	+	0.201923077
chr15	41305378	+	0.553571429
chr15	41305448	+	0.464285715
chr15	41305470	+	0.108901515
chr15	41645410	+	1
chr15	41781519	+	1
chr15	42539394	-	0.25
chr15	42540113	-	0.5
chr15	42540948	-	1
chr15	42541268	-	1
chr15	42567183	+	0.25
chr15	42567723	+	0.125
chr15	42569405	+	0.125
chr15	42569406	+	0.25
chr15	43634431	-	0.5
chr15	43634457	-	0.5
chr15	43645680	-	1
chr15	45482896	-	0.5
chr15	45483009	-	1
chr15	50360622	+	1
chr15	50361136	+	1
chr15	50363477	+	0.5
chr15	50363483	+	1
chr15	50363526	+	0.5
chr15	50365729	+	0.5
chr15	50365831	+	0.125
chr15	50365846	+	0.375
chr15	50366414	+	1
chr15	50366495	+	0.25
chr15	50366506	+	0.2
chr15	50368099	+	0.145454546
chr15	50368113	+	0.3
chr15	50558780	-	0.5
chr15	50558949	-	0.3
chr15	50703096	-	0.208333334
chr15	50703162	-	0.1
chr15	50703427	-	0.333333333
chr15	50703458	-	0.333333333
chr15	50703467	-	0.4
chr15	50703632	-	0.333333334
chr15	50703633	-	0.166666667
chr15	50703639	-	0.5
chr15	50704085	-	0.75
chr15	50704097	-	0.675
chr15	50704098	-	0.475
chr15	50704107	-	0.75
chr15	50704179	-	0.666666667
chr15	50704185	-	0.833333334
chr15	50705097	-	0.1
chr15	50705107	-	0.2
chr15	50705257	-	0.25
chr15	50705258	-	0.5
chr15	50707185	-	0.5
chr15	50707186	-	1
chr15	50707214	-	1
chr15	50707215	-	0.5
chr15	50707239	-	0.25
chr15	50707250	-	0.833333334
chr15	50707388	-	0.5
chr15	50707389	-	0.5
chr15	50707411	-	0.5
chr15	51913232	+	0.2
chr15	51913233	+	0.3
chr15	51913811	+	0.666666667
chr15	51913891	+	0.333333333
chr15	51913937	+	0.666666667
chr15	51914492	+	0.625
chr15	51914501	+	1
chr15	51914544	+	0.333333334
chr15	51914565	+	0.125
chr15	55348090	-	1
chr15	57291624	+	0.5
chr15	59365221	-	1
chr15	60422726	-	1
chr15	61861902	-	0.5
chr15	63910642	-	1
chr15	64358897	-	1
chr15	64358921	-	0.5
chr15	64359650	-	0.666666667
chr15	64359680	-	1
chr15	64359720	-	0.125
chr15	64359780	-	0.5
chr15	64359792	-	0.5
chr15	64359819	-	1
chr15	64359822	-	0.5
chr15	64359855	-	0.25
chr15	64359861	-	0.25
chr15	64360250	-	0.333333333
chr15	64360251	-	0.333333333
chr15	64360640	-	0.522222222
chr15	64361446	-	0.142857143
chr15	64361462	-	0.385714286
chr15	64361498	-	0.201923077
chr15	64361593	-	0.5
chr15	64361633	-	0.222222222
chr15	64361645	-	0.3
chr15	64361996	-	0.25
chr15	64362129	-	0.5
chr15	64362296	-	0.125
chr15	64362362	-	0.25
chr15	64362429	-	1
chr15	64362469	-	0.75
chr15	64362470	-	0.5
chr15	64362500	-	0.5
chr15	64362533	-	0.5
chr15	64362889	-	0.5
chr15	64362899	-	0.25
chr15	64362925	-	0.5
chr15	64363147	-	0.5
chr15	64363158	-	0.5
chr15	64363226	-	0.181818182
chr15	64363227	-	0.310606061
chr15	64363361	-	0.5
chr15	64363362	-	0.928571429
chr15	64363364	-	0.666666667
chr15	64363836	-	1
chr15	64363839	-	0.5
chr15	64363907	-	0.333333333
chr15	64363919	-	0.666666667
chr15	64363942	-	0.25
chr15	64364823	-	0.25
chr15	64364902	-	0.166666667
chr15	64365009	-	0.125
chr15	64365010	-	0.166666667
chr15	64365012	-	0.1
chr15	64365274	-	0.196428572
chr15	64365300	-	0.1
chr15	64367402	-	0.5
chr15	64369274	-	0.5
chr15	64371071	-	0.166666667
chr15	64375547	-	1
chr15	64376621	-	0.5
chr15	65149227	-	0.45
chr15	65149626	-	0.5
chr15	65150196	-	1
chr15	65150339	-	1
chr15	65762545	-	1
chr15	68217704	-	0.333333333
chr15	68218390	-	0.5
chr15	75352883	+	1
chr15	75353347	+	0.25
chr15	75353354	+	1
chr15	75353360	+	0.666666667
chr15	75353744	+	1
chr15	75585947	-	1
chr15	75593197	-	1
chr15	75593554	-	0.5
chr15	75593555	-	0.5
chr15	75594185	-	1
chr15	75594635	-	1
chr15	80975923	-	0.75
chr15	82843391	-	1
chr15	82999324	-	0.5
chr15	82999408	-	0.666666667
chr15	83005357	-	0.538461539
chr15	83005412	-	0.25
chr15	83005484	-	0.333333334
chr15	83005556	-	0.5
chr15	83005572	-	0.25
chr15	84640573	-	0.375
chr15	84641598	-	0.9
chr15	84641609	-	0.25
chr15	84641641	-	0.375
chr15	84641973	-	0.25
chr15	84642217	-	0.25
chr15	84642256	-	0.171428572
chr15	84642563	-	0.153846154
chr15	85134833	+	0.933333334
chr15	89832335	-	1
chr15	89832343	-	0.25
chr15	89832360	-	0.25
chr15	89832555	-	1
chr15	89832760	-	0.125
chr15	89897249	-	0.708333334
chr15	89897266	-	0.2
chr15	89897321	-	0.5
chr15	89897327	-	0.25
chr15	89897362	-	0.125
chr15	89897401	-	0.25
chr15	89897427	-	0.225
